Batch change
Module name, Device, Current value, Display format, Comment
Global,VM6518,0,DEC 16BIT,
Global,VM6519,0,DEC 16BIT,
Global,VM6520,0,DEC 16BIT,
Global,VM6521,0,DEC 16BIT,
Global,VM6522,0,DEC 16BIT,
Global,VM6523,0,DEC 16BIT,
Global,VM6524,0,DEC 16BIT,
Global,VM6525,0,DEC 16BIT,
Global,VM6526,0,DEC 16BIT,
Global,VM6527,0,DEC 16BIT,
Global,VM6528,0,DEC 16BIT,
Global,VM6529,0,DEC 16BIT,
Global,VM6530,0,DEC 16BIT,
Global,VM6531,0,DEC 16BIT,
Global,VM6532,0,DEC 16BIT,
Global,VM6533,0,DEC 16BIT,
Global,VM6534,0,DEC 16BIT,
Global,VM6535,0,DEC 16BIT,
Global,VM6536,0,DEC 16BIT,
Global,VM6537,0,DEC 16BIT,
Global,VM6538,0,DEC 16BIT,
Global,VM6539,0,DEC 16BIT,
Global,VM6540,0,DEC 16BIT,
Global,VM6541,0,DEC 16BIT,
Global,VM6542,0,DEC 16BIT,
Global,VM6543,0,DEC 16BIT,
Global,VM6544,0,DEC 16BIT,
Global,VM6545,0,DEC 16BIT,
Global,VM6546,0,DEC 16BIT,
Global,VM6547,0,DEC 16BIT,
Global,VM6548,0,DEC 16BIT,
Global,VM6549,0,DEC 16BIT,
Global,VM6550,0,DEC 16BIT,
Global,VM6551,0,DEC 16BIT,
Global,VM6552,0,DEC 16BIT,
Global,VM6553,0,DEC 16BIT,
Global,VM6554,0,DEC 16BIT,
Global,VM6555,0,DEC 16BIT,
Global,VM6556,0,DEC 16BIT,
Global,VM6557,0,DEC 16BIT,
Global,VM6558,0,DEC 16BIT,
Global,VM6559,0,DEC 16BIT,
Global,VM6560,0,DEC 16BIT,
Global,VM6561,0,DEC 16BIT,
Global,VM6562,0,DEC 16BIT,
Global,VM6563,0,DEC 16BIT,
Global,VM6564,0,DEC 16BIT,
Global,VM6565,0,DEC 16BIT,
Global,VM6566,0,DEC 16BIT,
Global,VM6567,0,DEC 16BIT,
Global,VM6568,0,DEC 16BIT,
Global,VM6569,0,DEC 16BIT,
Global,VM6570,0,DEC 16BIT,
Global,VM6571,0,DEC 16BIT,
Global,VM6572,0,DEC 16BIT,
Global,VM6573,0,DEC 16BIT,
Global,VM6574,0,DEC 16BIT,
Global,VM6575,0,DEC 16BIT,
Global,VM6576,0,DEC 16BIT,
Global,VM6577,0,DEC 16BIT,
Global,VM6578,0,DEC 16BIT,
Global,VM6579,0,DEC 16BIT,
Global,VM6580,0,DEC 16BIT,
Global,VM6581,0,DEC 16BIT,
Global,VM6582,0,DEC 16BIT,
Global,VM6583,0,DEC 16BIT,
Global,VM6584,0,DEC 16BIT,
Global,VM6585,0,DEC 16BIT,
Global,VM6586,0,DEC 16BIT,
Global,VM6587,0,DEC 16BIT,
Global,VM6588,0,DEC 16BIT,
Global,VM6589,0,DEC 16BIT,
Global,VM6590,0,DEC 16BIT,
Global,VM6591,0,DEC 16BIT,
Global,VM6592,0,DEC 16BIT,
Global,VM6593,0,DEC 16BIT,
Global,VM6594,0,DEC 16BIT,
Global,VM6595,0,DEC 16BIT,
Global,VM6596,0,DEC 16BIT,
Global,VM6597,0,DEC 16BIT,
Global,VM6598,0,DEC 16BIT,
Global,VM6599,0,DEC 16BIT,
Global,VM6600,0,DEC 16BIT,
Global,VM6601,0,DEC 16BIT,
Global,VM6602,0,DEC 16BIT,
Global,VM6603,0,DEC 16BIT,
Global,VM6604,0,DEC 16BIT,
Global,VM6605,0,DEC 16BIT,
Global,VM6606,0,DEC 16BIT,
Global,VM6607,0,DEC 16BIT,
Global,VM6608,0,DEC 16BIT,
Global,VM6609,0,DEC 16BIT,
Global,VM6610,0,DEC 16BIT,
Global,VM6611,0,DEC 16BIT,
Global,VM6612,0,DEC 16BIT,
Global,VM6613,0,DEC 16BIT,
Global,VM6614,0,DEC 16BIT,
Global,VM6615,0,DEC 16BIT,
Global,VM6616,0,DEC 16BIT,
Global,VM6617,0,DEC 16BIT,
Global,VM6618,0,DEC 16BIT,
Global,VM6619,0,DEC 16BIT,
Global,VM6620,0,DEC 16BIT,
Global,VM6621,0,DEC 16BIT,
Global,VM6622,0,DEC 16BIT,
Global,VM6623,0,DEC 16BIT,
Global,VM6624,0,DEC 16BIT,
Global,VM6625,0,DEC 16BIT,
Global,VM6626,0,DEC 16BIT,
Global,VM6627,0,DEC 16BIT,
Global,VM6628,0,DEC 16BIT,
Global,VM6629,0,DEC 16BIT,
Global,VM6630,0,DEC 16BIT,
Global,VM6631,0,DEC 16BIT,
Global,VM6632,0,DEC 16BIT,
Global,VM6633,0,DEC 16BIT,
Global,VM6634,0,DEC 16BIT,
Global,VM6635,0,DEC 16BIT,
Global,VM6636,0,DEC 16BIT,
Global,VM6637,0,DEC 16BIT,
Global,VM6638,0,DEC 16BIT,
Global,VM6639,0,DEC 16BIT,
Global,VM6640,0,DEC 16BIT,
Global,VM6641,0,DEC 16BIT,
Global,VM6642,0,DEC 16BIT,
Global,VM6643,0,DEC 16BIT,
Global,VM6644,0,DEC 16BIT,
Global,VM6645,0,DEC 16BIT,
Global,VM6646,0,DEC 16BIT,
Global,VM6647,0,DEC 16BIT,
Global,VM6648,0,DEC 16BIT,
Global,VM6649,0,DEC 16BIT,
Global,VM6650,0,DEC 16BIT,
Global,VM6651,0,DEC 16BIT,
Global,VM6652,0,DEC 16BIT,
Global,VM6653,0,DEC 16BIT,
Global,VM6654,0,DEC 16BIT,
Global,VM6655,0,DEC 16BIT,
Global,VM6656,0,DEC 16BIT,
Global,VM6657,0,DEC 16BIT,
Global,VM6658,0,DEC 16BIT,
Global,VM6659,0,DEC 16BIT,
Global,VM6660,0,DEC 16BIT,
Global,VM6661,0,DEC 16BIT,
Global,VM6662,0,DEC 16BIT,
Global,VM6663,0,DEC 16BIT,
Global,VM6664,0,DEC 16BIT,
Global,VM6665,0,DEC 16BIT,
Global,VM6666,0,DEC 16BIT,
Global,VM6667,0,DEC 16BIT,
Global,VM6668,0,DEC 16BIT,
Global,VM6669,0,DEC 16BIT,
Global,VM6670,0,DEC 16BIT,
Global,VM6671,0,DEC 16BIT,
Global,VM6672,0,DEC 16BIT,
Global,VM6673,0,DEC 16BIT,
Global,VM6674,0,DEC 16BIT,
Global,VM6675,0,DEC 16BIT,
Global,VM6676,0,DEC 16BIT,
Global,VM6677,0,DEC 16BIT,
Global,VM6678,0,DEC 16BIT,
Global,VM6679,0,DEC 16BIT,
Global,VM6680,0,DEC 16BIT,
Global,VM6681,0,DEC 16BIT,
Global,VM6682,0,DEC 16BIT,
Global,VM6683,0,DEC 16BIT,
Global,VM6684,0,DEC 16BIT,
Global,VM6685,0,DEC 16BIT,
Global,VM6686,0,DEC 16BIT,
Global,VM6687,0,DEC 16BIT,
Global,VM6688,0,DEC 16BIT,
Global,VM6689,0,DEC 16BIT,
Global,VM6690,0,DEC 16BIT,
Global,VM6691,0,DEC 16BIT,
Global,VM6692,0,DEC 16BIT,
Global,VM6693,0,DEC 16BIT,
Global,VM6694,0,DEC 16BIT,
Global,VM6695,0,DEC 16BIT,
Global,VM6696,0,DEC 16BIT,
Global,VM6697,0,DEC 16BIT,
Global,VM6698,0,DEC 16BIT,
Global,VM6699,0,DEC 16BIT,
Global,VM6700,0,DEC 16BIT,
Global,VM6701,0,DEC 16BIT,
Global,VM6702,0,DEC 16BIT,
Global,VM6703,0,DEC 16BIT,
Global,VM6704,0,DEC 16BIT,
Global,VM6705,0,DEC 16BIT,
Global,VM6706,0,DEC 16BIT,
Global,VM6707,0,DEC 16BIT,
Global,VM6708,0,DEC 16BIT,
Global,VM6709,0,DEC 16BIT,
Global,VM6710,0,DEC 16BIT,
Global,VM6711,0,DEC 16BIT,
Global,VM6712,0,DEC 16BIT,
Global,VM6713,0,DEC 16BIT,
Global,VM6714,0,DEC 16BIT,
Global,VM6715,0,DEC 16BIT,
Global,VM6716,0,DEC 16BIT,
Global,VM6717,0,DEC 16BIT,
Global,VM6718,0,DEC 16BIT,
Global,VM6719,0,DEC 16BIT,
Global,VM6720,0,DEC 16BIT,
Global,VM6721,0,DEC 16BIT,
Global,VM6722,0,DEC 16BIT,
Global,VM6723,0,DEC 16BIT,
Global,VM6724,0,DEC 16BIT,
Global,VM6725,0,DEC 16BIT,
Global,VM6726,0,DEC 16BIT,
Global,VM6727,0,DEC 16BIT,
Global,VM6728,0,DEC 16BIT,
Global,VM6729,0,DEC 16BIT,
Global,VM6730,0,DEC 16BIT,
Global,VM6731,0,DEC 16BIT,
Global,VM6732,0,DEC 16BIT,
Global,VM6733,0,DEC 16BIT,
Global,VM6734,0,DEC 16BIT,
Global,VM6735,0,DEC 16BIT,
Global,VM6736,0,DEC 16BIT,
Global,VM6737,0,DEC 16BIT,
Global,VM6738,0,DEC 16BIT,
Global,VM6739,0,DEC 16BIT,
Global,VM6740,0,DEC 16BIT,
Global,VM6741,0,DEC 16BIT,
Global,VM6742,0,DEC 16BIT,
Global,VM6743,0,DEC 16BIT,
Global,VM6744,0,DEC 16BIT,
Global,VM6745,0,DEC 16BIT,
Global,VM6746,0,DEC 16BIT,
Global,VM6747,0,DEC 16BIT,
Global,VM6748,0,DEC 16BIT,
Global,VM6749,0,DEC 16BIT,
Global,VM6750,0,DEC 16BIT,
Global,VM6751,0,DEC 16BIT,
Global,VM6752,0,DEC 16BIT,
Global,VM6753,0,DEC 16BIT,
Global,VM6754,0,DEC 16BIT,
Global,VM6755,0,DEC 16BIT,
Global,VM6756,0,DEC 16BIT,
Global,VM6757,0,DEC 16BIT,
Global,VM6758,0,DEC 16BIT,
Global,VM6759,0,DEC 16BIT,
Global,VM6760,0,DEC 16BIT,
Global,VM6761,0,DEC 16BIT,
Global,VM6762,0,DEC 16BIT,
Global,VM6763,0,DEC 16BIT,
Global,VM6764,0,DEC 16BIT,
Global,VM6765,0,DEC 16BIT,
Global,VM6766,0,DEC 16BIT,
Global,VM6767,0,DEC 16BIT,
Global,VM6768,0,DEC 16BIT,
Global,VM6769,0,DEC 16BIT,
Global,VM6770,0,DEC 16BIT,
Global,VM6771,0,DEC 16BIT,
Global,VM6772,0,DEC 16BIT,
Global,VM6773,0,DEC 16BIT,
Global,VM6774,0,DEC 16BIT,
Global,VM6775,0,DEC 16BIT,
Global,VM6776,0,DEC 16BIT,
Global,VM6777,0,DEC 16BIT,
Global,VM6778,0,DEC 16BIT,
Global,VM6779,0,DEC 16BIT,
Global,VM6780,0,DEC 16BIT,
Global,VM6781,0,DEC 16BIT,
Global,VM6782,0,DEC 16BIT,
Global,VM6783,0,DEC 16BIT,
Global,VM6784,0,DEC 16BIT,
Global,VM6785,0,DEC 16BIT,
Global,VM6786,0,DEC 16BIT,
Global,VM6787,0,DEC 16BIT,
Global,VM6788,0,DEC 16BIT,
Global,VM6789,0,DEC 16BIT,
Global,VM6790,0,DEC 16BIT,
Global,VM6791,0,DEC 16BIT,
Global,VM6792,0,DEC 16BIT,
Global,VM6793,0,DEC 16BIT,
Global,VM6794,0,DEC 16BIT,
Global,VM6795,0,DEC 16BIT,
Global,VM6796,0,DEC 16BIT,
Global,VM6797,0,DEC 16BIT,
Global,VM6798,0,DEC 16BIT,
Global,VM6799,0,DEC 16BIT,
Global,VM6800,0,DEC 16BIT,
Global,VM6801,0,DEC 16BIT,
Global,VM6802,0,DEC 16BIT,
Global,VM6803,0,DEC 16BIT,
Global,VM6804,0,DEC 16BIT,
Global,VM6805,0,DEC 16BIT,
Global,VM6806,0,DEC 16BIT,
Global,VM6807,0,DEC 16BIT,
Global,VM6808,0,DEC 16BIT,
Global,VM6809,0,DEC 16BIT,
Global,VM6810,0,DEC 16BIT,
Global,VM6811,0,DEC 16BIT,
Global,VM6812,0,DEC 16BIT,
Global,VM6813,0,DEC 16BIT,
Global,VM6814,0,DEC 16BIT,
Global,VM6815,0,DEC 16BIT,
Global,VM6816,0,DEC 16BIT,
Global,VM6817,0,DEC 16BIT,
Global,VM6818,0,DEC 16BIT,
Global,VM6819,0,DEC 16BIT,
Global,VM6820,0,DEC 16BIT,
Global,VM6821,0,DEC 16BIT,
Global,VM6822,0,DEC 16BIT,
Global,VM6823,0,DEC 16BIT,
Global,VM6824,0,DEC 16BIT,
Global,VM6825,0,DEC 16BIT,
Global,VM6826,0,DEC 16BIT,
Global,VM6827,0,DEC 16BIT,
Global,VM6828,0,DEC 16BIT,
Global,VM6829,0,DEC 16BIT,
Global,VM6830,0,DEC 16BIT,
Global,VM6831,0,DEC 16BIT,
Global,VM6832,0,DEC 16BIT,
Global,VM6833,0,DEC 16BIT,
Global,VM6834,0,DEC 16BIT,
Global,VM6835,0,DEC 16BIT,
Global,VM6836,0,DEC 16BIT,
Global,VM6837,0,DEC 16BIT,
Global,VM6838,0,DEC 16BIT,
Global,VM6839,0,DEC 16BIT,
Global,VM6840,0,DEC 16BIT,
Global,VM6841,0,DEC 16BIT,
Global,VM6842,0,DEC 16BIT,
Global,VM6843,0,DEC 16BIT,
Global,VM6844,0,DEC 16BIT,
Global,VM6845,0,DEC 16BIT,
Global,VM6846,0,DEC 16BIT,
Global,VM6847,0,DEC 16BIT,
Global,VM6848,0,DEC 16BIT,
Global,VM6849,0,DEC 16BIT,
Global,VM6850,0,DEC 16BIT,
Global,VM6851,0,DEC 16BIT,
Global,VM6852,0,DEC 16BIT,
Global,VM6853,0,DEC 16BIT,
Global,VM6854,0,DEC 16BIT,
Global,VM6855,0,DEC 16BIT,
Global,VM6856,0,DEC 16BIT,
Global,VM6857,0,DEC 16BIT,
Global,VM6858,0,DEC 16BIT,
Global,VM6859,0,DEC 16BIT,
Global,VM6860,0,DEC 16BIT,
Global,VM6861,0,DEC 16BIT,
Global,VM6862,0,DEC 16BIT,
Global,VM6863,0,DEC 16BIT,
Global,VM6864,0,DEC 16BIT,
Global,VM6865,0,DEC 16BIT,
Global,VM6866,0,DEC 16BIT,
Global,VM6867,0,DEC 16BIT,
Global,VM6868,0,DEC 16BIT,
Global,VM6869,0,DEC 16BIT,
Global,VM6870,0,DEC 16BIT,
Global,VM6871,0,DEC 16BIT,
Global,VM6872,0,DEC 16BIT,
Global,VM6873,0,DEC 16BIT,
Global,VM6874,0,DEC 16BIT,
Global,VM6875,0,DEC 16BIT,
Global,VM6876,0,DEC 16BIT,
Global,VM6877,0,DEC 16BIT,
Global,VM6878,0,DEC 16BIT,
Global,VM6879,0,DEC 16BIT,
Global,VM6880,0,DEC 16BIT,
Global,VM6881,0,DEC 16BIT,
Global,VM6882,0,DEC 16BIT,
Global,VM6883,0,DEC 16BIT,
Global,VM6884,0,DEC 16BIT,
Global,VM6885,0,DEC 16BIT,
Global,VM6886,0,DEC 16BIT,
Global,VM6887,0,DEC 16BIT,
Global,VM6888,0,DEC 16BIT,
Global,VM6889,0,DEC 16BIT,
Global,VM6890,0,DEC 16BIT,
Global,VM6891,0,DEC 16BIT,
Global,VM6892,0,DEC 16BIT,
Global,VM6893,0,DEC 16BIT,
Global,VM6894,0,DEC 16BIT,
Global,VM6895,0,DEC 16BIT,
Global,VM6896,0,DEC 16BIT,
Global,VM6897,0,DEC 16BIT,
Global,VM6898,0,DEC 16BIT,
Global,VM6899,0,DEC 16BIT,
Global,VM6900,0,DEC 16BIT,
Global,VM6901,0,DEC 16BIT,
Global,VM6902,0,DEC 16BIT,
Global,VM6903,0,DEC 16BIT,
Global,VM6904,0,DEC 16BIT,
Global,VM6905,0,DEC 16BIT,
Global,VM6906,0,DEC 16BIT,
Global,VM6907,0,DEC 16BIT,
Global,VM6908,0,DEC 16BIT,
Global,VM6909,0,DEC 16BIT,
Global,VM6910,0,DEC 16BIT,
Global,VM6911,0,DEC 16BIT,
Global,VM6912,0,DEC 16BIT,
Global,VM6913,0,DEC 16BIT,
Global,VM6914,0,DEC 16BIT,
Global,VM6915,0,DEC 16BIT,
Global,VM6916,0,DEC 16BIT,
Global,VM6917,0,DEC 16BIT,
Global,VM6918,0,DEC 16BIT,
Global,VM6919,0,DEC 16BIT,
Global,VM6920,0,DEC 16BIT,
Global,VM6921,0,DEC 16BIT,
Global,VM6922,0,DEC 16BIT,
Global,VM6923,0,DEC 16BIT,
Global,VM6924,0,DEC 16BIT,
Global,VM6925,0,DEC 16BIT,
Global,VM6926,0,DEC 16BIT,
Global,VM6927,0,DEC 16BIT,
Global,VM6928,0,DEC 16BIT,
Global,VM6929,0,DEC 16BIT,
Global,VM6930,0,DEC 16BIT,
Global,VM6931,0,DEC 16BIT,
Global,VM6932,0,DEC 16BIT,
Global,VM6933,0,DEC 16BIT,
Global,VM6934,0,DEC 16BIT,
Global,VM6935,0,DEC 16BIT,
Global,VM6936,0,DEC 16BIT,
Global,VM6937,0,DEC 16BIT,
Global,VM6938,0,DEC 16BIT,
Global,VM6939,0,DEC 16BIT,
Global,VM6940,0,DEC 16BIT,
Global,VM6941,0,DEC 16BIT,
Global,VM6942,0,DEC 16BIT,
Global,VM6943,0,DEC 16BIT,
Global,VM6944,0,DEC 16BIT,
Global,VM6945,0,DEC 16BIT,
Global,VM6946,0,DEC 16BIT,
Global,VM6947,0,DEC 16BIT,
Global,VM6948,0,DEC 16BIT,
Global,VM6949,0,DEC 16BIT,
Global,VM6950,0,DEC 16BIT,
Global,VM6951,0,DEC 16BIT,
Global,VM6952,0,DEC 16BIT,
Global,VM6953,0,DEC 16BIT,
Global,VM6954,0,DEC 16BIT,
Global,VM6955,0,DEC 16BIT,
Global,VM6956,0,DEC 16BIT,
Global,VM6957,0,DEC 16BIT,
Global,VM6958,0,DEC 16BIT,
Global,VM6959,0,DEC 16BIT,
Global,VM6960,0,DEC 16BIT,
Global,VM6961,0,DEC 16BIT,
Global,VM6962,0,DEC 16BIT,
Global,VM6963,0,DEC 16BIT,
Global,VM6964,0,DEC 16BIT,
Global,VM6965,0,DEC 16BIT,
Global,VM6966,0,DEC 16BIT,
Global,VM6967,0,DEC 16BIT,
Global,VM6968,0,DEC 16BIT,
Global,VM6969,0,DEC 16BIT,
Global,VM6970,0,DEC 16BIT,
Global,VM6971,0,DEC 16BIT,
Global,VM6972,0,DEC 16BIT,
Global,VM6973,0,DEC 16BIT,
Global,VM6974,0,DEC 16BIT,
Global,VM6975,0,DEC 16BIT,
Global,VM6976,0,DEC 16BIT,
Global,VM6977,0,DEC 16BIT,
Global,VM6978,0,DEC 16BIT,
Global,VM6979,0,DEC 16BIT,
Global,VM6980,0,DEC 16BIT,
Global,VM6981,0,DEC 16BIT,
Global,VM6982,0,DEC 16BIT,
Global,VM6983,0,DEC 16BIT,
Global,VM6984,0,DEC 16BIT,
Global,VM6985,0,DEC 16BIT,
Global,VM6986,0,DEC 16BIT,
Global,VM6987,0,DEC 16BIT,
Global,VM6988,0,DEC 16BIT,
Global,VM6989,0,DEC 16BIT,
Global,VM6990,0,DEC 16BIT,
Global,VM6991,0,DEC 16BIT,
Global,VM6992,0,DEC 16BIT,
Global,VM6993,0,DEC 16BIT,
Global,VM6994,0,DEC 16BIT,
Global,VM6995,0,DEC 16BIT,
Global,VM6996,0,DEC 16BIT,
Global,VM6997,0,DEC 16BIT,
Global,VM6998,0,DEC 16BIT,
Global,VM6999,0,DEC 16BIT,
Global,VM7000,0,DEC 16BIT,
Global,VM7001,0,DEC 16BIT,
Global,VM7002,0,DEC 16BIT,
Global,VM7003,0,DEC 16BIT,
Global,VM7004,0,DEC 16BIT,
Global,VM7005,0,DEC 16BIT,
Global,VM7006,0,DEC 16BIT,
Global,VM7007,0,DEC 16BIT,
Global,VM7008,0,DEC 16BIT,
Global,VM7009,0,DEC 16BIT,
Global,VM7010,0,DEC 16BIT,
Global,VM7011,0,DEC 16BIT,
Global,VM7012,0,DEC 16BIT,
Global,VM7013,0,DEC 16BIT,
Global,VM7014,0,DEC 16BIT,
Global,VM7015,0,DEC 16BIT,
Global,VM7016,0,DEC 16BIT,
Global,VM7017,0,DEC 16BIT,
Global,VM7018,0,DEC 16BIT,
Global,VM7019,0,DEC 16BIT,
Global,VM7020,0,DEC 16BIT,
Global,VM7021,0,DEC 16BIT,
Global,VM7022,0,DEC 16BIT,
Global,VM7023,0,DEC 16BIT,
Global,VM7024,0,DEC 16BIT,
Global,VM7025,0,DEC 16BIT,
Global,VM7026,0,DEC 16BIT,
Global,VM7027,0,DEC 16BIT,
Global,VM7028,0,DEC 16BIT,
Global,VM7029,0,DEC 16BIT,
Global,VM7030,0,DEC 16BIT,
Global,VM7031,0,DEC 16BIT,
Global,VM7032,0,DEC 16BIT,
Global,VM7033,0,DEC 16BIT,
Global,VM7034,0,DEC 16BIT,
Global,VM7035,0,DEC 16BIT,
Global,VM7036,0,DEC 16BIT,
Global,VM7037,0,DEC 16BIT,
Global,VM7038,0,DEC 16BIT,
Global,VM7039,0,DEC 16BIT,
Global,VM7040,0,DEC 16BIT,
Global,VM7041,0,DEC 16BIT,
Global,VM7042,0,DEC 16BIT,
Global,VM7043,0,DEC 16BIT,
Global,VM7044,0,DEC 16BIT,
Global,VM7045,0,DEC 16BIT,
Global,VM7046,0,DEC 16BIT,
Global,VM7047,0,DEC 16BIT,
Global,VM7048,0,DEC 16BIT,
Global,VM7049,0,DEC 16BIT,
Global,VM7050,0,DEC 16BIT,
Global,VM7051,0,DEC 16BIT,
Global,VM7052,0,DEC 16BIT,
Global,VM7053,0,DEC 16BIT,
Global,VM7054,0,DEC 16BIT,
Global,VM7055,0,DEC 16BIT,
Global,VM7056,0,DEC 16BIT,
Global,VM7057,0,DEC 16BIT,
Global,VM7058,0,DEC 16BIT,
Global,VM7059,0,DEC 16BIT,
Global,VM7060,0,DEC 16BIT,
Global,VM7061,0,DEC 16BIT,
Global,VM7062,0,DEC 16BIT,
Global,VM7063,0,DEC 16BIT,
Global,VM7064,0,DEC 16BIT,
Global,VM7065,0,DEC 16BIT,
Global,VM7066,0,DEC 16BIT,
Global,VM7067,0,DEC 16BIT,
Global,VM7068,0,DEC 16BIT,
Global,VM7069,0,DEC 16BIT,
Global,VM7070,0,DEC 16BIT,
Global,VM7071,0,DEC 16BIT,
Global,VM7072,0,DEC 16BIT,
Global,VM7073,0,DEC 16BIT,
Global,VM7074,0,DEC 16BIT,
Global,VM7075,0,DEC 16BIT,
Global,VM7076,0,DEC 16BIT,
Global,VM7077,0,DEC 16BIT,
Global,VM7078,0,DEC 16BIT,
Global,VM7079,0,DEC 16BIT,
Global,VM7080,0,DEC 16BIT,
Global,VM7081,0,DEC 16BIT,
Global,VM7082,0,DEC 16BIT,
Global,VM7083,0,DEC 16BIT,
Global,VM7084,0,DEC 16BIT,
Global,VM7085,0,DEC 16BIT,
Global,VM7086,0,DEC 16BIT,
Global,VM7087,0,DEC 16BIT,
Global,VM7088,0,DEC 16BIT,
Global,VM7089,0,DEC 16BIT,
Global,VM7090,0,DEC 16BIT,
Global,VM7091,0,DEC 16BIT,
Global,VM7092,0,DEC 16BIT,
Global,VM7093,0,DEC 16BIT,
Global,VM7094,0,DEC 16BIT,
Global,VM7095,0,DEC 16BIT,
Global,VM7096,0,DEC 16BIT,
Global,VM7097,0,DEC 16BIT,
Global,VM7098,0,DEC 16BIT,
Global,VM7099,0,DEC 16BIT,
Global,VM7100,0,DEC 16BIT,
Global,VM7101,0,DEC 16BIT,
Global,VM7102,0,DEC 16BIT,
Global,VM7103,0,DEC 16BIT,
Global,VM7104,0,DEC 16BIT,
Global,VM7105,0,DEC 16BIT,
Global,VM7106,0,DEC 16BIT,
Global,VM7107,0,DEC 16BIT,
Global,VM7108,0,DEC 16BIT,
Global,VM7109,0,DEC 16BIT,
Global,VM7110,0,DEC 16BIT,
Global,VM7111,0,DEC 16BIT,
Global,VM7112,0,DEC 16BIT,
Global,VM7113,0,DEC 16BIT,
Global,VM7114,0,DEC 16BIT,
Global,VM7115,0,DEC 16BIT,
Global,VM7116,0,DEC 16BIT,
Global,VM7117,0,DEC 16BIT,
Global,VM7118,0,DEC 16BIT,
Global,VM7119,0,DEC 16BIT,
Global,VM7120,0,DEC 16BIT,
Global,VM7121,0,DEC 16BIT,
Global,VM7122,0,DEC 16BIT,
Global,VM7123,0,DEC 16BIT,
Global,VM7124,0,DEC 16BIT,
Global,VM7125,0,DEC 16BIT,
Global,VM7126,0,DEC 16BIT,
Global,VM7127,0,DEC 16BIT,
Global,VM7128,0,DEC 16BIT,
Global,VM7129,0,DEC 16BIT,
Global,VM7130,0,DEC 16BIT,
Global,VM7131,0,DEC 16BIT,
Global,VM7132,0,DEC 16BIT,
Global,VM7133,0,DEC 16BIT,
Global,VM7134,0,DEC 16BIT,
Global,VM7135,0,DEC 16BIT,
Global,VM7136,0,DEC 16BIT,
Global,VM7137,0,DEC 16BIT,
Global,VM7138,0,DEC 16BIT,
Global,VM7139,0,DEC 16BIT,
Global,VM7140,0,DEC 16BIT,
Global,VM7141,0,DEC 16BIT,
Global,VM7142,0,DEC 16BIT,
Global,VM7143,0,DEC 16BIT,
Global,VM7144,0,DEC 16BIT,
Global,VM7145,0,DEC 16BIT,
Global,VM7146,0,DEC 16BIT,
Global,VM7147,0,DEC 16BIT,
Global,VM7148,0,DEC 16BIT,
Global,VM7149,0,DEC 16BIT,
Global,VM7150,0,DEC 16BIT,
Global,VM7151,0,DEC 16BIT,
Global,VM7152,0,DEC 16BIT,
Global,VM7153,0,DEC 16BIT,
Global,VM7154,0,DEC 16BIT,
Global,VM7155,0,DEC 16BIT,
Global,VM7156,0,DEC 16BIT,
Global,VM7157,0,DEC 16BIT,
Global,VM7158,0,DEC 16BIT,
Global,VM7159,0,DEC 16BIT,
Global,VM7160,0,DEC 16BIT,
Global,VM7161,0,DEC 16BIT,
Global,VM7162,0,DEC 16BIT,
Global,VM7163,0,DEC 16BIT,
Global,VM7164,0,DEC 16BIT,
Global,VM7165,0,DEC 16BIT,
Global,VM7166,0,DEC 16BIT,
Global,VM7167,0,DEC 16BIT,
Global,VM7168,0,DEC 16BIT,
Global,VM7169,0,DEC 16BIT,
Global,VM7170,0,DEC 16BIT,
Global,VM7171,0,DEC 16BIT,
Global,VM7172,0,DEC 16BIT,
Global,VM7173,0,DEC 16BIT,
Global,VM7174,0,DEC 16BIT,
Global,VM7175,0,DEC 16BIT,
Global,VM7176,0,DEC 16BIT,
Global,VM7177,0,DEC 16BIT,
Global,VM7178,0,DEC 16BIT,
Global,VM7179,0,DEC 16BIT,
Global,VM7180,0,DEC 16BIT,
Global,VM7181,0,DEC 16BIT,
Global,VM7182,0,DEC 16BIT,
Global,VM7183,0,DEC 16BIT,
Global,VM7184,0,DEC 16BIT,
Global,VM7185,0,DEC 16BIT,
Global,VM7186,0,DEC 16BIT,
Global,VM7187,0,DEC 16BIT,
Global,VM7188,0,DEC 16BIT,
Global,VM7189,0,DEC 16BIT,
Global,VM7190,0,DEC 16BIT,
Global,VM7191,0,DEC 16BIT,
Global,VM7192,0,DEC 16BIT,
Global,VM7193,0,DEC 16BIT,
Global,VM7194,0,DEC 16BIT,
Global,VM7195,0,DEC 16BIT,
Global,VM7196,0,DEC 16BIT,
Global,VM7197,0,DEC 16BIT,
Global,VM7198,0,DEC 16BIT,
Global,VM7199,0,DEC 16BIT,
Global,VM7200,0,DEC 16BIT,
Global,VM7201,0,DEC 16BIT,
Global,VM7202,0,DEC 16BIT,
Global,VM7203,0,DEC 16BIT,
Global,VM7204,0,DEC 16BIT,
Global,VM7205,0,DEC 16BIT,
Global,VM7206,0,DEC 16BIT,
Global,VM7207,0,DEC 16BIT,
Global,VM7208,0,DEC 16BIT,
Global,VM7209,0,DEC 16BIT,
Global,VM7210,0,DEC 16BIT,
Global,VM7211,0,DEC 16BIT,
Global,VM7212,0,DEC 16BIT,
Global,VM7213,0,DEC 16BIT,
Global,VM7214,0,DEC 16BIT,
Global,VM7215,0,DEC 16BIT,
